age,job,education,loan,contact,duration,pdays
44,self-employed,professional.course,no,cellular,922,999
30,self-employed,university.degree,no,cellular,107,999
51,blue-collar,basic.4y,no,cellular,77,999
31,technician,university.degree,no,cellular,220,999
34,admin,university.degree,no,cellular,75,999
51,blue-collar,basic.4y,no,cellular,601,999
39,admin,university.degree,no,cellular,198,999
54,blue-collar,basic.4y,no,cellular,191,999
52,admin,university.degree,yes,cellular,434,999
28,admin,university.degree,no,cellular,497,999
48,admin,university.degree,yes,cellular,312,999
42,housemaid,high.school,no,telephone,186,999
53,technician,professional.course,no,telephone,25,999
39,blue-collar,basic.9y,yes,cellular,78,3
39,blue-collar,basic.9y,no,cellular,264,999
58,admin,university.degree,yes,cellular,353,999
56,housemaid,high.school,yes,telephone,290,999
30,technician,professional.course,no,cellular,79,999
57,self-employed,university.degree,no,cellular,949,999
39,admin,high.school,unknown,cellular,99,999
56,admin,basic.9y,yes,cellular,313,999
30,unemployed,high.school,yes,telephone,104,999
36,blue-collar,basic.6y,no,cellular,212,999
36,blue-collar,basic.9y,yes,cellular,49,999
55,blue-collar,basic.4y,no,cellular,278,999
45,technician,university.degree,no,cellular,763,999
56,blue-collar,basic.9y,no,cellular,50,999
32,admin,university.degree,no,cellular,402,999
35,blue-collar,basic.9y,no,cellular,349,999
32,technician,high.school,no,cellular,134,999
28,services,high.school,yes,cellular,343,999
42,services,high.school,no,cellular,120,999
42,services,high.school,no,telephone,128,999
31,blue-collar,basic.6y,no,cellular,191,999
41,admin,university.degree,no,cellular,114,999
40,services,high.school,no,cellular,239,999
29,blue-collar,basic.9y,no,cellular,111,999
33,admin,high.school,yes,cellular,93,999
42,admin,high.school,no,cellular,92,999
35,blue-collar,basic.6y,no,cellular,43,999
37,blue-collar,basic.9y,no,telephone,301,999
41,blue-collar,basic.9y,no,cellular,88,999
47,blue-collar,basic.4y,no,cellular,87,999
28,student,university.degree,yes,cellular,108,999
46,blue-collar,basic.4y,no,cellular,577,999
46,admin,basic.9y,no,cellular,175,999
33,admin,high.school,no,telephone,396,999
38,blue-collar,basic.9y,no,cellular,98,999
49,blue-collar,basic.9y,no,cellular,86,999
38,blue-collar,unknown,no,cellular,936,999
33,blue-collar,basic.4y,no,cellular,39,999
25,admin,university.degree,no,cellular,80,999
57,services,unknown,no,cellular,144,999
34,admin,high.school,no,cellular,310,999
38,management,university.degree,no,cellular,525,999
45,services,high.school,no,cellular,127,999
51,blue-collar,university.degree,no,cellular,99,999
36,services,basic.9y,no,cellular,501,999
37,admin,university.degree,no,cellular,105,999
35,blue-collar,basic.9y,no,cellular,414,999
35,blue-collar,basic.9y,no,cellular,318,11
45,technician,university.degree,no,cellular,445,999
32,admin,university.degree,no,cellular,374,999
47,blue-collar,high.school,no,cellular,191,999
38,management,university.degree,no,cellular,1276,999
34,technician,university.degree,no,cellular,51,999
40,services,basic.4y,no,cellular,139,999
40,services,basic.4y,no,cellular,237,999
23,student,basic.9y,no,cellular,145,999
38,blue-collar,high.school,no,cellular,136,999
40,services,basic.4y,no,cellular,308,999
35,self-employed,university.degree,no,cellular,1243,999
40,management,university.degree,no,cellular,52,999
40,blue-collar,basic.4y,no,cellular,77,999
40,management,university.degree,yes,cellular,217,999
31,blue-collar,high.school,no,cellular,197,999
35,services,high.school,unknown,cellular,55,999
35,admin,high.school,unknown,cellular,579,10
35,services,high.school,no,cellular,125,999
58,management,university.degree,no,cellular,90,999
58,management,university.degree,yes,cellular,131,999
40,blue-collar,basic.6y,no,cellular,171,999
35,services,high.school,no,cellular,478,999
36,admin,university.degree,no,cellular,70,999
30,services,high.school,no,cellular,424,999
32,blue-collar,basic.9y,no,cellular,120,999
28,blue-collar,basic.9y,no,cellular,326,11
40,blue-collar,basic.6y,no,cellular,1080,999
34,admin,university.degree,yes,cellular,398,999
28,blue-collar,basic.9y,yes,cellular,157,999
24,technician,basic.9y,no,cellular,87,999
43,services,professional.course,no,cellular,196,999
31,blue-collar,basic.6y,no,cellular,164,999
28,blue-collar,basic.9y,no,cellular,137,999
34,blue-collar,high.school,no,cellular,56,999
37,blue-collar,basic.4y,yes,cellular,269,999
38,admin,high.school,yes,cellular,159,999
27,admin,high.school,no,cellular,340,999
48,blue-collar,basic.4y,no,cellular,94,999
42,admin,university.degree,no,cellular,308,999
35,admin,university.degree,no,cellular,763,999
41,blue-collar,basic.6y,no,cellular,140,999
38,admin,university.degree,no,cellular,132,999
41,blue-collar,basic.6y,no,cellular,261,999
32,technician,high.school,no,cellular,56,999
43,blue-collar,basic.9y,no,cellular,66,999
28,technician,high.school,no,cellular,197,999
43,blue-collar,basic.9y,no,cellular,254,999
43,blue-collar,basic.9y,no,cellular,157,999
29,management,university.degree,no,cellular,468,999
34,blue-collar,basic.9y,no,cellular,451,999
35,admin,university.degree,no,cellular,55,999
55,blue-collar,unknown,no,cellular,9,999
26,blue-collar,basic.6y,yes,cellular,191,999
49,blue-collar,basic.4y,no,cellular,87,999
35,services,high.school,no,cellular,301,999
35,admin,university.degree,no,cellular,662,12
39,blue-collar,high.school,no,telephone,101,999
54,technician,university.degree,no,cellular,56,999
39,blue-collar,high.school,yes,cellular,248,999
39,blue-collar,high.school,yes,cellular,273,999
37,blue-collar,basic.6y,no,cellular,78,999
32,blue-collar,basic.9y,no,cellular,18,999
56,blue-collar,basic.9y,no,cellular,705,999
37,self-employed,basic.9y,no,cellular,82,999
52,services,high.school,no,cellular,207,999
24,services,high.school,no,cellular,53,999
35,blue-collar,basic.9y,no,cellular,568,999
37,admin,university.degree,yes,cellular,364,999
43,blue-collar,basic.6y,yes,cellular,67,999
34,admin,high.school,no,cellular,131,999
38,technician,university.degree,no,cellular,186,999
41,blue-collar,basic.9y,no,cellular,212,999
42,blue-collar,basic.4y,no,cellular,306,999
41,blue-collar,basic.9y,yes,cellular,198,999
57,management,high.school,no,cellular,129,999
44,services,high.school,no,cellular,161,999
28,admin,high.school,no,cellular,579,999
41,blue-collar,basic.9y,no,cellular,491,999
33,admin,high.school,no,cellular,176,999
27,admin,high.school,no,cellular,1448,999
33,blue-collar,basic.9y,yes,cellular,99,999
44,management,university.degree,no,cellular,69,999
33,blue-collar,basic.9y,no,cellular,392,999
37,blue-collar,high.school,no,cellular,142,999
33,blue-collar,basic.9y,no,cellular,428,999
32,admin,university.degree,no,cellular,209,999
33,blue-collar,basic.9y,no,cellular,656,999
33,blue-collar,basic.9y,no,cellular,728,999
38,blue-collar,high.school,no,cellular,81,999
33,blue-collar,basic.9y,no,cellular,720,999
37,blue-collar,high.school,no,cellular,171,999
34,admin,high.school,no,cellular,291,999
33,blue-collar,high.school,no,cellular,435,999
45,technician,university.degree,no,cellular,272,999
52,services,high.school,no,cellular,121,999
42,admin,university.degree,no,cellular,243,999
29,blue-collar,basic.9y,no,cellular,164,999
45,technician,basic.9y,no,cellular,144,999
33,blue-collar,basic.9y,no,cellular,339,999
52,retired,basic.6y,no,cellular,154,999
32,blue-collar,high.school,no,cellular,319,999
38,blue-collar,professional.course,no,cellular,218,999
34,services,high.school,no,telephone,125,999
46,technician,professional.course,no,cellular,124,999
22,student,high.school,no,cellular,87,999
30,services,high.school,no,cellular,87,999
40,services,high.school,no,cellular,151,999
58,admin,high.school,no,cellular,67,999
33,admin,university.degree,no,cellular,89,999
34,blue-collar,university.degree,yes,cellular,183,999
35,entrepreneur,university.degree,no,cellular,270,999
47,services,high.school,yes,cellular,196,999
34,admin,university.degree,no,cellular,247,999
29,blue-collar,basic.4y,no,cellular,206,999
30,self-employed,basic.9y,no,cellular,73,999
40,services,basic.4y,no,cellular,85,999
29,blue-collar,basic.4y,no,cellular,325,999
39,blue-collar,basic.4y,no,cellular,180,999
34,self-employed,professional.course,no,cellular,76,999
37,services,professional.course,no,cellular,279,999
26,student,basic.9y,no,cellular,682,3
37,services,professional.course,no,cellular,462,999
25,admin,high.school,no,cellular,238,999
34,technician,professional.course,no,cellular,81,999
21,blue-collar,basic.9y,no,cellular,279,999
36,blue-collar,basic.9y,unknown,cellular,68,999
51,management,university.degree,no,cellular,127,999
31,management,university.degree,no,cellular,238,999
32,technician,professional.course,no,cellular,158,999
41,services,high.school,no,cellular,1642,999
39,blue-collar,basic.9y,no,cellular,69,999
40,blue-collar,basic.6y,no,cellular,356,999
35,blue-collar,basic.9y,no,cellular,25,999
47,blue-collar,basic.9y,no,cellular,146,999
33,blue-collar,basic.9y,no,cellular,264,999
35,management,high.school,no,cellular,345,999
33,blue-collar,basic.6y,no,cellular,474,999
54,admin,professional.course,no,telephone,75,999
41,services,high.school,no,cellular,77,999
33,admin,high.school,yes,cellular,254,999
35,blue-collar,basic.9y,no,cellular,219,999
34,management,university.degree,no,cellular,175,999
34,management,university.degree,no,cellular,261,999
34,admin,university.degree,no,cellular,456,999
37,services,professional.course,no,cellular,241,999
32,blue-collar,basic.9y,no,cellular,297,999
51,admin,high.school,no,cellular,117,999
41,blue-collar,basic.6y,no,cellular,103,999
55,management,basic.4y,no,cellular,95,999
34,admin,university.degree,no,cellular,198,999
40,blue-collar,basic.6y,no,cellular,182,999
35,technician,professional.course,no,cellular,226,999
55,entrepreneur,university.degree,no,cellular,133,999
31,admin,high.school,no,cellular,123,999
41,blue-collar,basic.6y,no,cellular,211,999
35,services,high.school,no,telephone,473,999
29,blue-collar,basic.4y,no,cellular,26,999
32,blue-collar,basic.9y,no,cellular,137,999
29,blue-collar,basic.9y,no,cellular,85,999
25,blue-collar,basic.9y,yes,cellular,238,999
32,management,university.degree,no,cellular,316,999
41,services,high.school,no,cellular,408,999
34,blue-collar,basic.9y,no,cellular,144,999
32,technician,high.school,no,cellular,428,999
30,services,high.school,no,cellular,422,999
32,blue-collar,basic.4y,no,telephone,44,999
31,blue-collar,basic.6y,no,cellular,294,999
41,admin,university.degree,no,telephone,288,999
48,admin,basic.9y,no,cellular,311,999
39,admin,university.degree,no,cellular,273,999
32,blue-collar,basic.6y,no,cellular,91,999
43,blue-collar,basic.6y,no,cellular,36,999
38,blue-collar,professional.course,no,telephone,37,999
35,technician,high.school,no,cellular,104,999
40,admin,high.school,yes,cellular,326,999
35,management,professional.course,yes,cellular,376,999
34,blue-collar,university.degree,no,cellular,44,999
37,admin,university.degree,no,cellular,104,999
37,blue-collar,high.school,no,cellular,323,999
42,blue-collar,basic.4y,no,cellular,309,999
49,blue-collar,unknown,no,cellular,347,999
38,admin,high.school,no,cellular,247,999
38,admin,high.school,no,cellular,217,999
34,technician,university.degree,no,cellular,47,999
36,blue-collar,basic.9y,no,cellular,207,999
31,services,high.school,no,cellular,130,999
38,blue-collar,high.school,no,cellular,455,999
35,management,professional.course,unknown,cellular,154,999
29,blue-collar,basic.9y,no,cellular,202,999
33,admin,basic.9y,no,telephone,147,999
27,services,high.school,no,cellular,86,999
46,admin,high.school,no,cellular,318,999
37,admin,high.school,no,cellular,503,999
42,blue-collar,professional.course,no,cellular,262,999
34,technician,professional.course,no,cellular,83,999
32,blue-collar,basic.9y,no,cellular,177,999
39,services,high.school,yes,telephone,186,999
36,admin,university.degree,no,cellular,334,999
29,services,basic.9y,yes,cellular,274,999
30,admin,high.school,yes,cellular,154,999
37,admin,university.degree,no,cellular,286,999
31,self-employed,high.school,no,cellular,187,999
39,blue-collar,basic.9y,no,telephone,557,999
30,services,high.school,unknown,cellular,186,999
34,admin,university.degree,no,cellular,134,999
28,services,high.school,no,cellular,237,999
37,blue-collar,high.school,yes,telephone,367,999
35,services,high.school,no,cellular,104,999
37,blue-collar,basic.9y,no,cellular,612,999
33,technician,professional.course,yes,cellular,40,999
47,services,high.school,yes,cellular,506,999
36,blue-collar,basic.9y,no,telephone,191,999
34,admin,high.school,no,cellular,267,999
46,services,basic.4y,no,cellular,187,999
33,blue-collar,high.school,yes,cellular,296,999
35,admin,university.degree,yes,cellular,174,999
27,technician,professional.course,yes,cellular,224,999
49,blue-collar,basic.9y,no,cellular,235,999
29,blue-collar,basic.9y,no,cellular,128,999
30,services,high.school,no,cellular,55,999
43,blue-collar,basic.6y,no,cellular,156,999
58,management,university.degree,no,cellular,685,999
45,blue-collar,professional.course,no,cellular,1954,999
44,admin,high.school,yes,cellular,211,999
39,blue-collar,basic.9y,no,cellular,143,999
28,admin,high.school,no,cellular,129,999
42,management,high.school,no,cellular,13,999
38,admin,high.school,unknown,cellular,295,999
52,services,high.school,yes,cellular,38,999
37,blue-collar,basic.4y,yes,cellular,456,999
54,technician,university.degree,no,cellular,217,999
32,technician,university.degree,no,cellular,216,999
35,entrepreneur,university.degree,yes,cellular,152,999
33,admin,university.degree,yes,cellular,1024,999
57,services,unknown,no,cellular,405,999
43,blue-collar,basic.4y,no,cellular,518,999
32,admin,high.school,no,cellular,438,999
30,admin,university.degree,no,cellular,129,999
25,admin,high.school,no,cellular,682,999
44,blue-collar,basic.4y,no,cellular,361,999
45,technician,university.degree,no,cellular,311,999
34,blue-collar,basic.4y,no,cellular,1094,999
35,blue-collar,basic.6y,no,cellular,746,999
35,admin,university.degree,no,cellular,348,999
36,entrepreneur,basic.6y,no,cellular,53,999
34,management,university.degree,no,telephone,283,999
32,services,high.school,no,cellular,583,999
54,technician,university.degree,no,telephone,265,999
36,admin,university.degree,no,cellular,146,999
42,blue-collar,basic.9y,no,cellular,114,999
30,blue-collar,basic.9y,no,cellular,487,999
28,services,high.school,no,cellular,1049,999
50,blue-collar,basic.4y,no,telephone,213,999
37,blue-collar,high.school,no,cellular,466,999
35,admin,university.degree,no,cellular,348,999
44,services,high.school,no,cellular,263,999
59,admin,university.degree,no,cellular,324,999
32,blue-collar,basic.9y,no,cellular,83,999
36,admin,university.degree,yes,telephone,267,999
29,blue-collar,basic.4y,no,cellular,340,999
30,admin,university.degree,no,cellular,418,999
29,admin,high.school,no,cellular,553,999
32,admin,university.degree,no,telephone,546,999
30,technician,professional.course,no,cellular,156,999
43,blue-collar,basic.9y,no,cellular,288,999
49,technician,professional.course,no,cellular,364,999
34,blue-collar,basic.9y,yes,telephone,219,999
37,unemployed,basic.9y,yes,cellular,129,999
35,admin,high.school,no,cellular,282,999
36,services,high.school,no,cellular,89,999
34,admin,basic.9y,no,cellular,152,999
29,services,high.school,no,cellular,323,999
36,services,high.school,no,cellular,311,999
36,services,high.school,yes,cellular,108,999
29,services,high.school,no,cellular,548,999
44,blue-collar,basic.9y,no,cellular,199,999
34,blue-collar,basic.9y,no,cellular,63,999
47,blue-collar,basic.4y,no,cellular,173,999
47,blue-collar,basic.4y,no,cellular,177,999
44,blue-collar,basic.9y,no,cellular,383,999
47,blue-collar,high.school,yes,telephone,72,6
34,blue-collar,basic.9y,no,telephone,26,999
38,blue-collar,professional.course,no,telephone,713,999
33,blue-collar,professional.course,no,telephone,15,999
34,blue-collar,basic.9y,no,cellular,423,999
52,admin,high.school,yes,cellular,81,999
32,blue-collar,basic.6y,no,cellular,211,999
34,blue-collar,basic.9y,no,cellular,322,999
28,unemployed,basic.9y,no,cellular,349,999
34,admin,basic.9y,unknown,cellular,248,999
34,technician,basic.9y,yes,cellular,142,999
34,self-employed,university.degree,no,cellular,102,999
53,self-employed,basic.4y,no,cellular,82,999
26,blue-collar,basic.6y,no,cellular,84,999
41,housemaid,university.degree,no,telephone,9,999
43,blue-collar,basic.9y,no,telephone,20,999
29,entrepreneur,basic.4y,no,cellular,332,999
44,technician,professional.course,no,cellular,13,999
34,unemployed,high.school,no,telephone,21,999
29,blue-collar,high.school,no,cellular,62,999
34,technician,professional.course,no,cellular,240,999
54,management,high.school,no,cellular,229,999
30,management,university.degree,no,cellular,61,999
38,entrepreneur,university.degree,no,telephone,30,999
50,blue-collar,unknown,yes,telephone,10,999
27,admin,high.school,no,cellular,88,999
29,services,high.school,no,cellular,14,999
56,services,high.school,no,cellular,125,999
39,admin,university.degree,no,cellular,156,999
44,services,basic.9y,no,cellular,50,999
31,technician,university.degree,no,cellular,15,999
32,blue-collar,high.school,no,cellular,80,999
27,services,basic.9y,yes,cellular,304,999
43,services,professional.course,no,cellular,108,999
45,blue-collar,basic.6y,no,cellular,295,999
30,blue-collar,basic.9y,no,cellular,259,999
54,management,basic.6y,no,cellular,54,999
34,technician,professional.course,no,cellular,573,999
39,blue-collar,basic.4y,no,cellular,652,999
31,admin,university.degree,no,cellular,443,999
44,admin,basic.9y,no,cellular,55,999
34,blue-collar,basic.6y,no,cellular,67,999
31,services,high.school,no,cellular,206,999
25,blue-collar,high.school,no,cellular,23,999
35,blue-collar,basic.6y,no,cellular,249,999
43,blue-collar,basic.4y,unknown,cellular,485,999
40,technician,professional.course,no,cellular,94,999
29,admin,high.school,no,telephone,26,999
44,blue-collar,basic.9y,no,cellular,309,999
33,blue-collar,basic.9y,no,telephone,194,999
33,admin,university.degree,no,cellular,657,999
33,blue-collar,basic.9y,no,cellular,313,999
34,services,high.school,no,cellular,577,999
33,blue-collar,basic.9y,no,cellular,457,999
37,admin,high.school,no,cellular,547,999
35,management,university.degree,unknown,cellular,246,999
27,blue-collar,basic.9y,no,cellular,210,999
30,admin,high.school,no,cellular,27,999
53,blue-collar,basic.4y,no,cellular,267,999
35,technician,university.degree,no,cellular,502,999
42,blue-collar,basic.4y,no,cellular,139,999
26,admin,university.degree,no,cellular,57,999
42,blue-collar,basic.4y,no,cellular,212,999
24,services,high.school,yes,cellular,590,999
42,services,high.school,no,cellular,7,999
29,admin,basic.9y,no,cellular,81,999
34,admin,high.school,yes,cellular,528,999
39,admin,university.degree,no,cellular,195,999
29,admin,high.school,no,cellular,106,999
26,admin,university.degree,yes,cellular,9,999
27,admin,high.school,no,cellular,156,999
27,admin,high.school,no,cellular,94,999
34,admin,university.degree,no,cellular,351,999
26,student,high.school,no,cellular,73,999
27,admin,high.school,no,cellular,313,999
32,self-employed,university.degree,no,cellular,66,999
26,admin,university.degree,no,cellular,143,999
26,student,high.school,no,cellular,255,999
33,self-employed,university.degree,no,cellular,164,999
30,blue-collar,basic.9y,no,cellular,55,999
32,blue-collar,basic.9y,no,cellular,197,999
37,management,basic.9y,no,cellular,189,999
37,management,basic.9y,no,cellular,261,999
30,blue-collar,basic.9y,no,cellular,165,999
40,blue-collar,basic.4y,no,cellular,84,999
27,entrepreneur,university.degree,yes,cellular,117,999
30,services,high.school,no,cellular,288,999
23,blue-collar,basic.9y,no,cellular,58,999
25,admin,university.degree,no,cellular,496,999
48,technician,basic.9y,no,cellular,87,999
37,services,high.school,no,telephone,108,999
23,blue-collar,basic.9y,no,cellular,285,999
37,entrepreneur,basic.9y,no,cellular,69,999
32,blue-collar,basic.4y,no,cellular,207,999
49,admin,high.school,no,cellular,128,999
37,entrepreneur,basic.9y,no,cellular,277,9
30,blue-collar,basic.9y,no,cellular,1038,999
23,blue-collar,basic.9y,no,cellular,657,999
35,blue-collar,unknown,no,cellular,40,10
37,entrepreneur,basic.9y,no,cellular,346,999
31,technician,university.degree,no,cellular,94,999
53,self-employed,basic.4y,no,cellular,62,999
36,blue-collar,basic.9y,no,telephone,65,999
32,admin,high.school,no,cellular,689,999
47,blue-collar,basic.4y,yes,cellular,341,999
41,blue-collar,basic.6y,no,cellular,12,999
33,services,high.school,no,telephone,32,999
38,admin,high.school,no,cellular,344,999
36,blue-collar,basic.6y,no,cellular,195,999
38,admin,high.school,no,cellular,469,999
44,blue-collar,basic.9y,no,cellular,58,999
32,admin,high.school,no,cellular,155,999
31,technician,university.degree,no,cellular,629,999
52,services,high.school,no,telephone,243,999
37,admin,high.school,no,telephone,42,999
31,admin,high.school,yes,cellular,12,999
36,blue-collar,basic.6y,no,cellular,460,999
32,technician,professional.course,no,cellular,183,999
32,technician,professional.course,no,cellular,242,999
36,admin,university.degree,no,cellular,112,999
36,blue-collar,basic.9y,no,cellular,8,999
45,technician,basic.6y,no,cellular,197,999
26,student,basic.4y,yes,cellular,802,999
31,technician,university.degree,no,cellular,1514,999
40,blue-collar,basic.4y,no,cellular,15,999
52,blue-collar,basic.9y,no,cellular,182,999
34,technician,professional.course,no,cellular,934,999
36,blue-collar,basic.9y,no,cellular,422,12
51,blue-collar,basic.4y,no,cellular,214,999
26,blue-collar,basic.6y,no,cellular,152,999
34,blue-collar,basic.9y,no,cellular,248,999
27,self-employed,university.degree,no,cellular,141,999
30,admin,university.degree,no,cellular,67,999
32,housemaid,basic.9y,no,cellular,279,999
30,admin,university.degree,no,cellular,188,999
54,management,high.school,no,cellular,254,999
38,blue-collar,basic.6y,no,cellular,135,999
51,entrepreneur,university.degree,no,telephone,231,999
51,entrepreneur,university.degree,no,cellular,212,999
51,entrepreneur,university.degree,no,cellular,227,999
39,blue-collar,basic.9y,no,cellular,85,999
39,blue-collar,basic.9y,yes,cellular,75,999
35,blue-collar,basic.4y,no,cellular,220,999
27,admin,university.degree,yes,cellular,80,999
53,admin,university.degree,no,cellular,202,999
33,technician,university.degree,no,cellular,340,999
46,blue-collar,basic.4y,no,cellular,549,999
31,admin,high.school,no,cellular,472,999
27,admin,university.degree,no,cellular,409,1
31,admin,high.school,no,cellular,479,999
48,blue-collar,basic.9y,no,cellular,236,999
30,technician,professional.course,no,cellular,308,999
30,blue-collar,basic.6y,no,cellular,91,999
35,technician,professional.course,no,cellular,90,999
42,blue-collar,basic.6y,no,cellular,15,999
52,blue-collar,basic.9y,no,cellular,186,999
28,blue-collar,basic.6y,no,cellular,200,999
32,services,high.school,no,cellular,161,999
35,technician,university.degree,no,cellular,262,999
39,services,high.school,no,cellular,49,999
31,services,high.school,yes,cellular,369,999
27,admin,university.degree,no,cellular,471,999
39,services,high.school,no,cellular,198,999
42,management,university.degree,no,cellular,568,999
39,services,high.school,no,cellular,410,999
30,blue-collar,basic.9y,yes,cellular,116,999
55,blue-collar,basic.4y,yes,cellular,163,999
47,blue-collar,unknown,no,cellular,100,999
51,entrepreneur,professional.course,no,cellular,59,999
41,technician,professional.course,no,cellular,686,999
32,technician,high.school,no,telephone,28,999
51,entrepreneur,professional.course,no,cellular,256,999
51,entrepreneur,professional.course,no,cellular,295,999
46,management,university.degree,yes,cellular,114,999
57,technician,university.degree,no,cellular,200,999
31,technician,university.degree,no,cellular,733,999
29,technician,basic.9y,no,cellular,170,999
29,technician,basic.9y,no,cellular,214,999
50,blue-collar,basic.4y,no,cellular,474,9
47,blue-collar,basic.4y,no,cellular,101,999
38,blue-collar,high.school,no,cellular,306,999
47,blue-collar,basic.4y,no,cellular,115,999
31,blue-collar,basic.9y,no,cellular,106,999
30,blue-collar,basic.9y,yes,cellular,231,999
34,admin,university.degree,yes,cellular,14,999
56,management,professional.course,no,cellular,240,999
27,technician,basic.9y,yes,cellular,701,12
46,technician,university.degree,no,cellular,231,999
29,blue-collar,basic.9y,no,cellular,666,999
31,admin,university.degree,no,cellular,712,999
34,blue-collar,basic.9y,no,cellular,239,999
47,admin,high.school,no,cellular,219,999
36,services,basic.6y,no,cellular,102,999
30,services,high.school,no,cellular,75,999
33,services,high.school,unknown,cellular,216,999
45,blue-collar,basic.4y,no,cellular,190,999
39,blue-collar,basic.4y,no,cellular,181,999
30,services,high.school,yes,cellular,178,999
34,blue-collar,basic.6y,no,cellular,204,999
30,services,high.school,yes,cellular,405,999
26,services,high.school,no,cellular,274,999
48,admin,basic.4y,no,cellular,227,999
35,blue-collar,basic.4y,yes,cellular,46,999
26,services,high.school,no,cellular,360,999
43,blue-collar,basic.9y,no,cellular,7,999
36,admin,professional.course,no,cellular,74,999
27,admin,university.degree,no,cellular,490,999
36,services,university.degree,no,cellular,105,999
29,admin,basic.9y,no,cellular,226,999
36,services,university.degree,no,cellular,189,999
28,blue-collar,basic.4y,no,cellular,87,999
35,admin,university.degree,no,cellular,386,999
51,admin,basic.9y,no,cellular,18,6
39,blue-collar,professional.course,no,cellular,149,999
40,admin,high.school,no,cellular,222,999
34,management,basic.9y,yes,cellular,131,999
34,technician,high.school,no,cellular,225,999
47,blue-collar,basic.6y,no,telephone,21,999
34,technician,high.school,no,cellular,40,999
38,blue-collar,high.school,no,cellular,627,999
31,services,high.school,no,cellular,151,999
44,admin,professional.course,no,cellular,105,999
35,admin,university.degree,no,cellular,8,999
55,retired,basic.9y,no,telephone,114,999
34,blue-collar,basic.9y,no,cellular,281,999
34,technician,high.school,no,cellular,347,999
27,unknown,high.school,yes,cellular,154,999
34,technician,basic.9y,no,cellular,103,999
34,technician,basic.9y,no,cellular,95,999
37,blue-collar,basic.9y,no,cellular,214,999
38,services,high.school,no,cellular,323,999
50,blue-collar,basic.4y,yes,cellular,197,999
27,unknown,high.school,yes,cellular,628,999
34,services,basic.9y,no,cellular,465,999
30,admin,high.school,no,cellular,133,999
37,admin,university.degree,yes,cellular,553,999
31,blue-collar,basic.6y,no,cellular,225,999
38,blue-collar,professional.course,no,cellular,388,999
32,blue-collar,basic.9y,yes,cellular,49,999
36,technician,professional.course,no,cellular,59,999
49,services,high.school,no,telephone,86,999
33,unemployed,basic.9y,yes,cellular,21,999
43,blue-collar,basic.6y,no,cellular,99,999
49,services,high.school,no,cellular,165,999
34,unemployed,basic.9y,no,cellular,123,999
37,blue-collar,basic.6y,no,cellular,54,999
28,technician,university.degree,no,cellular,41,999
45,admin,high.school,no,cellular,1487,999
27,blue-collar,basic.9y,no,cellular,653,999
37,blue-collar,basic.6y,no,cellular,327,999
32,blue-collar,basic.9y,no,cellular,177,999
31,management,university.degree,yes,cellular,68,999
31,management,university.degree,no,cellular,125,999
35,technician,university.degree,no,cellular,42,999
29,admin,basic.9y,no,cellular,79,999
32,technician,professional.course,yes,cellular,214,999
36,admin,university.degree,no,cellular,85,999
50,blue-collar,basic.6y,no,cellular,82,999
33,blue-collar,basic.9y,yes,cellular,239,999
31,technician,professional.course,yes,cellular,187,999
32,technician,high.school,no,cellular,329,999
32,blue-collar,basic.9y,yes,cellular,29,999
33,admin,university.degree,no,cellular,234,999
26,admin,high.school,no,cellular,610,999
31,technician,professional.course,yes,cellular,282,999
44,blue-collar,basic.9y,no,cellular,144,999
34,admin,university.degree,no,cellular,257,999
35,admin,university.degree,no,cellular,75,999
41,services,high.school,no,cellular,622,999
34,admin,university.degree,yes,cellular,56,999
27,student,university.degree,no,cellular,489,999
32,blue-collar,basic.9y,no,cellular,102,999
39,blue-collar,basic.9y,no,cellular,583,999
34,admin,university.degree,no,cellular,304,999
24,services,high.school,no,cellular,278,999
37,technician,professional.course,no,cellular,66,999
33,admin,high.school,no,cellular,30,999
26,blue-collar,basic.9y,no,cellular,135,999
33,admin,high.school,no,cellular,97,999
36,management,university.degree,no,cellular,128,999
30,admin,basic.6y,no,cellular,586,999
33,admin,high.school,no,cellular,492,12
23,blue-collar,basic.4y,yes,cellular,208,999
21,admin,high.school,yes,cellular,240,999
34,technician,professional.course,no,cellular,703,999
26,blue-collar,basic.9y,no,cellular,1106,999
24,management,university.degree,no,telephone,151,999
48,blue-collar,basic.9y,no,cellular,506,999
28,blue-collar,basic.4y,no,cellular,282,999
57,admin,basic.9y,no,cellular,563,999
30,technician,professional.course,no,cellular,377,999
41,blue-collar,basic.4y,yes,cellular,174,999
50,services,high.school,no,cellular,199,999
33,services,high.school,no,cellular,437,999
33,admin,high.school,no,cellular,175,999
46,blue-collar,basic.9y,no,cellular,386,999
28,blue-collar,basic.9y,no,cellular,233,999
30,services,high.school,no,cellular,74,999
23,student,high.school,no,cellular,184,999
28,blue-collar,basic.9y,no,cellular,111,999
53,admin,high.school,no,cellular,168,999
28,blue-collar,basic.9y,no,cellular,156,999
31,admin,high.school,no,cellular,66,999
32,services,high.school,no,cellular,97,999
34,entrepreneur,high.school,yes,cellular,97,999
42,admin,high.school,no,cellular,160,999
32,blue-collar,basic.9y,unknown,cellular,1020,999
25,student,high.school,no,cellular,149,999
30,services,high.school,no,cellular,202,999
33,management,university.degree,no,telephone,112,999
28,technician,university.degree,no,telephone,154,999
23,admin,high.school,no,cellular,337,999
